farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,sowing_month,harvest_month,price_per_kg_EUR,revenue_per_hectare_EUR,yield_per_day,water_efficiency,pesticide_efficiency,heat_stress,drought_stress,growing_conditions_score,sowing_season,country
FARM3684,South Africa Cape,Olives,32.13,6.64,18.67,569.04,61.11,4.1,Center Pivot,Mixed,32.94,2024-02-07,2024-06-13,127,4748.12,SENS3684,2024-06-02,-33.604364,18.712814,0.83,Mild,2,6,1.5,7122.18,37.386771653543306,8.32945056487264,139.8974661166765,0,0,70.44166666666668,Winter,South Africa
FARM3685,North India,Soybean,18.26,5.57,16.68,677.49,60.11,5.73,Center Pivot,Biofertilizer,16.87,2024-04-28,2024-10-23,178,1500.0,SENS3685,2024-06-09,31.889694,75.947055,0.87,Severe,4,10,0.4987852229601519,748.1778344402278,8.426966292134832,2.2107916107827674,83.93956351426972,0,1,45.59444444444445,Spring,India
FARM3686,"Punjab, India",Tomatoes,14.53,5.94,35.8,657.42,77.37,5.65,Flood,Biofertilizer,49.17,2024-04-04,2024-09-27,176,1500.0,SENS3686,2024-06-19,29.823581,74.375958,0.62,No Disease,4,9,1.45,2175.0,8.522727272727273,2.2781811002095926,29.89834562487542,1,1,37.23888888888891,Spring,India
FARM3687,South Africa Cape,Cotton,36.89,5.85,15.78,530.98,59.09,4.18,No Irrigation,Biofertilizer,42.2,2024-03-25,2024-08-13,141,2008.22,SENS3687,2024-04-29,-33.211787,18.638951,0.5,No Disease,3,8,1.6810423698639896,3375.9029080082614,14.242695035460994,3.7749915410353774,46.48657407407407,0,0,49.11111111111111,Spring,South Africa
FARM3688,"Nile Delta, Egypt",Citrus,9.72,6.43,35.32,47.82,82.32,7.29,Manual,Organic,32.11,2024-02-07,2024-06-12,126,1500.0,SENS3688,2024-04-23,30.86984,31.76248,0.86,No Disease,2,6,0.85,1275.0,11.904761904761905,30.725112658746415,45.3035336756267,1,1,49.93333333333332,Winter,Egypt
FARM3689,"Fès-Meknès, Morocco",Olives,17.17,6.09,18.55,450.53,74.33,6.58,Center Pivot,Mixed,33.22,2024-02-22,2024-07-09,138,3699.62,SENS3689,2024-05-20,33.505584,-4.194076,0.79,No Disease,2,7,1.5,5549.43,26.808840579710143,8.193519810422343,108.11279953243717,0,1,56.330555555555556,Winter,Morocco
FARM3690,"Nile Delta, Egypt",Cotton,15.36,6.32,32.88,63.19,57.44,8.19,Flood,Organic,10.64,2024-02-27,2024-06-07,101,2090.25,SENS3690,2024-04-12,30.85251,31.94397,0.88,Moderate,2,6,1.6810423698639896,3513.798813608204,20.695544554455445,32.56348340863063,179.57474226804123,1,1,57.83333333333333,Winter,Egypt
FARM3691,South India,Rice,26.65,6.01,33.38,1628.1,85.76,5.55,Center Pivot,Mixed,37.47,2024-04-01,2024-08-15,136,3131.76,SENS3691,2024-06-01,12.385304,74.340381,0.34,Mild,4,8,0.45,1409.2920000000001,23.027647058823533,1.9223865938248115,81.40785027293997,1,0,44.188888888888876,Spring,India
FARM3692,"Bavaria, Germany",Wheat,11.29,6.08,15.84,1173.29,43.48,9.28,Flood,Organic,31.73,2024-03-16,2024-09-03,171,1500.0,SENS3692,2024-05-27,47.754052,12.586759,0.62,No Disease,3,9,0.23162925759013286,347.4438863851993,8.771929824561404,1.277367600848172,45.8295142071494,0,1,41.87222222222222,Spring,Germany
FARM3693,"Casablanca-Settat, Morocco",Tomatoes,12.14,6.79,20.37,431.66,81.15,9.44,No Irrigation,Inorganic,38.57,2024-01-02,2024-04-09,98,1603.22,SENS3693,2024-02-02,33.135742,-7.901945,0.47,No Disease,1,4,1.45,2324.669,16.35938775510204,3.70549623260759,40.516047510740464,0,1,52.08611111111111,Winter,Morocco
FARM3694,"Midwest, USA",Maize,12.35,5.71,18.63,1025.55,68.28,5.31,Flood,Inorganic,32.53,2024-04-12,2024-09-20,161,1500.0,SENS3694,2024-07-10,39.565614,-94.063515,0.43,Mild,4,9,0.22661864363728726,339.9279654559309,9.316770186335404,1.461205007062491,44.736057262153295,0,1,38.51944444444444,Spring,USA
FARM3695,"Queensland, Australia",Citrus,19.32,7.27,28.7,1054.98,58.85,9.11,Sprinkler,Inorganic,26.2,2024-04-28,2024-10-06,161,2467.62,SENS3695,2024-07-31,-23.180975,151.897561,0.46,No Disease,4,10,0.85,2097.477,15.326832298136646,2.3368056213185855,90.72132352941176,0,1,50.150000000000006,Spring,Australia
FARM3696,"Midwest, USA",Maize,21.75,5.97,29.41,735.73,40.15,8.16,Flood,Inorganic,31.57,2024-03-16,2024-06-25,101,1500.0,SENS3696,2024-05-21,41.270672,-94.367918,0.79,No Disease,3,6,0.22661864363728726,339.9279654559309,14.851485148514852,2.0360240522308035,46.0546515198035,0,0,61.974999999999994,Spring,USA
FARM3697,"Tuscany, Italy",Citrus,36.04,6.66,29.74,642.85,57.91,4.47,No Irrigation,Inorganic,32.21,2024-01-27,2024-05-28,122,1802.31,SENS3697,2024-04-30,43.892983,11.161774,0.32,Severe,1,5,0.85,1531.9634999999998,14.773032786885246,2.7992700163081463,54.27009936766034,0,0,63.50555555555556,Winter,Italy
FARM3698,"Queensland, Australia",Olives,21.28,6.18,34.83,608.07,76.58,9.59,Sprinkler,Organic,48.84,2024-03-22,2024-07-20,120,3055.33,SENS3698,2024-05-02,-22.77054,150.86019,0.87,Moderate,3,7,1.5,4582.995,25.46108333333333,5.016385637118885,61.302768860353126,1,0,53.66388888888889,Spring,Australia
FARM3699,"Murray-Darling, Australia",Cotton,15.9,5.59,36.45,428.31,50.72,8.67,No Irrigation,Biofertilizer,33.43,2024-02-27,2024-08-19,174,2391.39,SENS3699,2024-06-02,-32.036091,143.007566,0.43,No Disease,2,8,1.6810423698639896,4020.027912869046,13.743620689655172,5.570310498241364,69.45657856520477,1,1,25.791666666666657,Winter,Australia
FARM3700,"Fès-Meknès, Morocco",Cotton,15.26,7.31,30.27,591.77,57.06,6.5,Sprinkler,Biofertilizer,26.08,2024-03-09,2024-08-21,165,3257.28,SENS3700,2024-05-15,33.641322,-4.267238,0.68,Mild,3,8,1.6810423698639896,5475.6256905105765,19.74109090909091,5.49501492990536,120.28360413589367,0,1,48.80277777777779,Spring,Morocco
FARM3701,"Casablanca-Settat, Morocco",Wheat,27.66,6.15,19.34,319.52,88.84,8.35,No Irrigation,Organic,26.55,2024-02-01,2024-07-09,159,3482.79,SENS3701,2024-05-26,33.279946,-7.109926,0.75,No Disease,2,7,0.23162925759013286,806.7160620423389,21.90433962264151,10.866061400224636,126.41705989110707,0,0,64.13333333333334,Winter,Morocco
FARM3702,Nigeria North,Maize,11.43,6.52,33.25,990.6,44.91,4.89,Drip,Mixed,32.47,2024-03-03,2024-08-15,165,1748.59,SENS3702,2024-04-20,10.051676,9.715967,0.44,No Disease,3,8,0.22661864363728726,396.26309407772413,10.59751515151515,1.7634025816861636,52.243501643262626,1,1,46.39166666666667,Spring,Nigeria
FARM3703,"California, USA",Wheat,40.2,5.53,22.34,200.53,40.35,7.67,Center Pivot,Organic,48.81,2024-04-21,2024-08-14,115,2316.22,SENS3703,2024-06-15,36.313894,-121.518042,0.81,Moderate,4,8,0.23162925759013286,536.5043190154175,20.14104347826087,11.493177194462362,46.501104195944585,0,0,69.76666666666668,Spring,USA
FARM3704,South India,Cotton,28.06,5.73,35.16,1106.91,68.42,4.62,Sprinkler,Biofertilizer,14.09,2024-04-28,2024-10-18,173,2920.95,SENS3704,2024-06-22,11.573334,79.008897,0.44,Mild,4,10,1.6810423698639896,4910.24071025422,16.884104046242772,2.6364506142195663,193.56858846918487,1,0,38.35555555555557,Spring,India
FARM3705,"Shandong, China",Wheat,32.08,7.17,29.72,509.79,55.62,4.79,Flood,Organic,6.95,2024-01-02,2024-04-05,94,2704.02,SENS3705,2024-03-10,34.659642,118.498397,0.69,Mild,1,4,0.23162925759013286,626.3301451088711,28.766170212765957,5.2937998003093245,340.1283018867924,0,0,62.10555555555556,Winter,China
FARM3706,"Pampas, Argentina",Wheat,36.37,5.99,23.39,710.57,73.76,4.71,Center Pivot,Organic,36.15,2024-04-17,2024-07-30,104,3303.21,SENS3706,2024-06-25,-37.08282,-58.841913,0.44,Moderate,4,7,0.23162925759013286,765.1200799643028,31.761634615384615,4.642143429318268,88.91547779273218,0,0,68.68055555555557,Spring,Argentina
FARM3707,Central Thailand,Tomatoes,39.9,5.58,24.73,1099.25,89.05,8.67,Center Pivot,Inorganic,43.73,2024-01-06,2024-06-11,157,2718.63,SENS3707,2024-03-11,13.93116,100.951934,0.3,No Disease,1,6,1.45,3942.0135,17.31611464968153,2.4709202453987733,60.778672032193164,0,0,63.65833333333333,Winter,Thailand
FARM3708,"Casablanca-Settat, Morocco",Citrus,15.12,5.81,26.23,312.24,58.14,8.28,Drip,Inorganic,6.43,2024-02-20,2024-08-15,177,3836.14,SENS3708,2024-04-23,33.226726,-7.033197,0.81,No Disease,2,8,0.85,3260.7189999999996,21.67310734463277,12.246647937683564,516.3041722745626,0,1,64.07499999999999,Winter,Morocco
FARM3709,South Africa Cape,Tomatoes,22.82,7.24,10.31,791.12,49.34,6.68,Drip,Inorganic,6.99,2024-04-14,2024-09-05,144,2557.0,SENS3709,2024-07-03,-33.166775,19.826054,0.32,Moderate,4,9,1.45,3707.65,17.756944444444443,3.2280462556178358,320.0250312891114,0,0,21.619444444444447,Spring,South Africa
FARM3710,"Fès-Meknès, Morocco",Tomatoes,21.96,7.02,24.09,524.63,64.25,7.83,Sprinkler,Inorganic,48.42,2024-01-17,2024-04-26,100,2400.01,SENS3710,2024-03-14,34.310607,-4.705261,0.58,Mild,1,4,1.45,3480.0145,24.000100000000003,4.56596845689934,48.5635370295427,0,0,65.75833333333334,Winter,Morocco
FARM3711,"Midwest, USA",Soybean,22.05,5.98,31.72,875.43,41.7,8.36,Center Pivot,Mixed,15.51,2024-03-25,2024-08-20,148,3331.05,SENS3711,2024-04-24,42.622997,-87.779356,0.66,Moderate,3,8,0.4987852229601519,1661.478516941414,22.507094594594594,3.800702851340096,201.75953967292554,0,0,53.28333333333334,Spring,USA
FARM3712,"Java, Indonesia",Maize,42.07,7.12,27.17,2756.07,62.13,6.15,Drip,Mixed,25.49,2024-01-27,2024-05-07,101,3243.18,SENS3712,2024-04-26,-6.099573,106.035281,0.69,Mild,1,5,0.22661864363728726,734.9650526715773,32.110693069306926,1.1763139854990985,122.4303510758777,0,0,74.86388888888888,Winter,Indonesia
FARM3713,"Souss-Massa, Morocco",Tomatoes,31.8,7.26,20.65,293.0,45.2,5.51,No Irrigation,Biofertilizer,19.45,2024-02-01,2024-07-18,168,1500.0,SENS3713,2024-05-18,30.662482,-8.644011,0.48,Severe,2,7,1.45,2175.0,8.928571428571429,5.1020408163265305,73.34963325183374,0,0,56.125,Winter,Morocco
FARM3714,"Bavaria, Germany",Potatoes,14.84,6.59,27.04,950.08,89.68,7.39,Flood,Organic,5.08,2024-03-05,2024-06-15,102,1500.0,SENS3714,2024-04-12,49.236402,11.755836,0.86,Moderate,3,6,0.25,375.0,14.705882352941176,1.5771543929007024,246.71052631578948,0,1,73.14444444444445,Spring,Germany
FARM3715,Kenya Highlands,Tomatoes,35.26,7.32,17.21,997.85,52.92,4.61,Center Pivot,Mixed,12.05,2024-02-16,2024-07-07,142,2701.63,SENS3715,2024-03-30,0.221323,37.03016,0.61,Mild,2,7,1.45,3917.3635,19.025563380281692,2.704740451519247,207.02145593869733,0,0,51.69722222222222,Winter,Kenya
FARM3716,"Tuscany, Italy",Cotton,30.48,6.95,25.4,956.68,58.2,6.98,Drip,Biofertilizer,37.83,2024-04-16,2024-10-11,178,3457.73,SENS3716,2024-06-01,42.563102,11.410335,0.74,Mild,4,10,1.6810423698639896,5812.590633549813,19.425449438202246,3.610527524851725,89.0479011073912,0,0,76.93333333333334,Spring,Italy
FARM3717,Kenya Highlands,Tomatoes,35.46,5.73,22.11,1249.8,87.97,6.17,No Irrigation,Mixed,18.27,2024-02-14,2024-06-13,120,2596.03,SENS3717,2024-05-04,-0.140832,37.847711,0.66,No Disease,2,6,1.45,3764.2435,21.633583333333334,2.075495682763032,134.7187337830825,0,0,66.14166666666668,Winter,Kenya
FARM3718,"Java, Indonesia",Maize,29.91,6.27,29.8,2403.57,56.55,6.99,Flood,Inorganic,16.14,2024-04-13,2024-08-03,112,4580.55,SENS3718,2024-07-07,-6.88811,107.245216,0.77,No Disease,4,8,0.22661864363728726,1038.0380281127761,40.89776785714286,1.9049351859168167,267.24329054842474,0,0,70.03333333333333,Spring,Indonesia
FARM3719,"Bavaria, Germany",Potatoes,17.4,5.53,2.0,958.03,57.95,9.77,Center Pivot,Inorganic,36.05,2024-01-19,2024-07-16,179,1500.0,SENS3719,2024-04-08,48.038612,10.792305,0.81,No Disease,1,7,0.25,375.0,8.379888268156424,1.564080372876761,40.48582995951417,0,1,6.250000000000011,Winter,Germany
FARM3720,"Marrakech-Safi, Morocco",Cotton,26.08,6.29,37.11,210.04,76.52,5.86,Flood,Organic,29.1,2024-03-06,2024-06-27,113,2524.23,SENS3720,2024-05-05,31.109932,-9.47694,0.9,Mild,3,6,1.6810423698639896,4243.3375812817785,22.338318584070798,11.960907884761184,83.86146179401993,1,0,53.21388888888889,Spring,Morocco
FARM3721,"Shandong, China",Potatoes,15.97,7.01,25.7,606.74,60.78,9.48,Manual,Biofertilizer,33.99,2024-01-05,2024-05-15,131,1500.0,SENS3721,2024-02-23,36.42945,118.517696,0.64,Mild,1,5,0.25,375.0,11.450381679389313,2.4681607266265178,42.869391254644185,0,1,64.62222222222223,Winter,China
FARM3722,"Bavaria, Germany",Potatoes,43.14,6.14,18.64,760.75,47.61,9.92,Drip,Inorganic,38.58,2024-04-13,2024-08-18,127,3159.02,SENS3722,2024-06-29,48.960824,12.558121,0.55,Severe,4,8,0.25,789.755,24.874173228346457,4.147056120774533,79.81354219302679,0,0,65.81666666666666,Spring,Germany
FARM3723,North India,Potatoes,42.1,7.18,30.47,424.58,55.32,9.33,Drip,Mixed,6.93,2024-01-11,2024-04-13,93,4804.31,SENS3723,2024-03-09,26.546704,75.227257,0.63,No Disease,1,4,0.25,1201.0775,51.65924731182796,11.288852859626864,605.8398486759144,0,0,64.13055555555556,Winter,India
FARM3724,"Marrakech-Safi, Morocco",Cotton,28.01,6.69,21.66,192.11,41.64,6.48,Flood,Inorganic,42.37,2024-03-16,2024-08-23,160,1865.75,SENS3724,2024-05-02,32.283074,-8.787853,0.57,Mild,3,8,1.6810423698639896,3136.4048015737385,11.6609375,9.661591838848324,43.01936822688494,0,0,68.29444444444444,Spring,Morocco
FARM3725,"Pampas, Argentina",Soybean,24.81,6.48,24.96,677.52,65.03,7.1,Flood,Biofertilizer,15.12,2024-04-12,2024-07-22,101,3702.16,SENS3725,2024-05-19,-34.180559,-61.668622,0.61,No Disease,4,7,0.4987852229601519,1846.582701034156,36.65504950495049,5.456228261510346,229.66253101736976,0,0,78.60000000000001,Spring,Argentina
FARM3726,Central Thailand,Cotton,36.36,5.82,34.39,1532.55,81.07,4.23,Center Pivot,Mixed,27.31,2024-04-02,2024-07-08,97,2193.34,SENS3726,2024-05-02,14.021799,101.476383,0.54,Moderate,4,7,1.6810423698639896,3687.097471517483,22.61175257731959,1.4302370317237783,77.47580360296716,1,0,48.89166666666667,Spring,Thailand
FARM3727,South Africa Cape,Barley,31.19,5.99,24.46,519.81,70.54,9.38,Center Pivot,Inorganic,30.06,2024-03-09,2024-08-22,166,3033.52,SENS3727,2024-06-04,-33.932625,19.966995,0.74,Mild,3,8,0.14,424.69280000000003,18.274216867469878,5.824619342946565,97.66645202833226,0,0,75.97777777777779,Spring,South Africa
FARM3728,"Minas Gerais, Brazil",Soybean,40.54,7.14,29.37,1527.56,82.26,5.69,Drip,Inorganic,24.44,2024-03-21,2024-08-17,149,3599.32,SENS3728,2024-05-08,-18.68969,-43.567237,0.64,Mild,3,8,0.4987852229601519,1795.287628704934,24.156510067114095,2.3547129324331397,141.48270440251574,0,0,66.93055555555556,Spring,Brazil
FARM3729,"Pampas, Argentina",Wheat,12.07,5.95,10.23,952.68,57.56,8.5,Manual,Organic,30.21,2024-01-04,2024-04-22,109,1500.0,SENS3729,2024-04-07,-34.610169,-62.864657,0.87,No Disease,1,4,0.23162925759013286,347.4438863851993,13.761467889908257,1.572854626289741,48.06151874399231,0,1,32.363888888888894,Winter,Argentina
FARM3730,"Tuscany, Italy",Tomatoes,12.49,6.27,12.38,799.35,57.78,4.96,Sprinkler,Organic,43.74,2024-01-16,2024-05-20,125,2066.81,SENS3730,2024-05-07,43.808181,11.065827,0.53,No Disease,1,5,1.45,2996.8745,16.53448,2.58238270756544,46.196021457308895,0,1,34.80555555555554,Winter,Italy
FARM3731,"Nile Delta, Egypt",Cotton,18.61,7.27,27.63,68.14,41.76,6.89,Sprinkler,Biofertilizer,44.82,2024-02-06,2024-06-04,119,3641.16,SENS3731,2024-03-22,31.349562,30.487027,0.73,Mild,2,6,1.6810423698639896,6120.944235453964,30.597983193277308,52.66358113971651,79.46660846791794,0,1,59.180555555555564,Winter,Egypt
FARM3732,"Nile Delta, Egypt",Wheat,17.16,5.73,39.2,93.44,77.85,6.29,Drip,Biofertilizer,11.14,2024-04-06,2024-07-10,95,1505.1,SENS3732,2024-05-07,31.01112,30.110088,0.61,Mild,4,7,0.23162925759013286,348.62519559890893,15.84315789473684,15.93710292249047,123.97858319604612,1,1,26.449999999999996,Spring,Egypt
FARM3733,"Murray-Darling, Australia",Olives,34.07,6.82,34.57,367.58,67.56,5.86,Center Pivot,Biofertilizer,22.0,2024-02-13,2024-08-04,173,4731.38,SENS3733,2024-06-11,-34.592912,145.159884,0.49,No Disease,2,8,1.5,7097.07,27.34901734104046,12.836778989635901,205.71217391304347,1,0,51.91944444444444,Winter,Australia
FARM3734,"Shandong, China",Barley,42.47,5.94,29.19,854.56,75.88,7.66,Center Pivot,Mixed,38.02,2024-03-08,2024-08-05,150,1987.73,SENS3734,2024-07-05,37.393165,119.055432,0.46,Severe,3,8,0.14,278.28220000000005,13.251533333333333,2.323308710084623,50.9413121476166,0,0,65.28611111111111,Spring,China
FARM3735,"Shandong, China",Barley,16.43,6.94,25.45,584.54,67.52,7.34,Manual,Mixed,38.86,2024-01-26,2024-07-16,172,2210.68,SENS3735,2024-05-19,35.9344,120.838643,0.81,No Disease,1,7,0.14,309.4952,12.852790697674418,3.775455135430543,55.46111389864525,0,1,70.91944444444444,Winter,China
FARM3736,North India,Soybean,13.65,5.97,36.18,501.19,87.27,6.77,Manual,Organic,23.84,2024-04-22,2024-09-22,153,1500.0,SENS3736,2024-07-30,29.333237,85.605366,0.31,Moderate,4,9,0.4987852229601519,748.1778344402278,9.803921568627452,2.9869173022162925,60.38647342995169,1,1,28.550000000000004,Spring,India
FARM3737,"Queensland, Australia",Soybean,22.32,7.12,26.51,488.26,48.75,9.3,Manual,Mixed,10.47,2024-03-21,2024-07-27,128,3142.57,SENS3737,2024-06-01,-22.319128,149.718617,0.4,No Disease,3,7,0.4987852229601519,1567.4674781178846,24.551328125,6.423108367739035,273.9816913687881,0,0,58.291666666666664,Spring,Australia
FARM3738,Nigeria North,Soybean,15.24,6.0,33.85,794.34,86.51,5.11,Flood,Biofertilizer,36.28,2024-04-21,2024-09-12,144,1500.0,SENS3738,2024-07-25,12.8359,8.647738,0.88,No Disease,4,9,0.4987852229601519,748.1778344402278,10.416666666666666,1.8859858676792314,40.23605150214592,1,1,50.008333333333326,Spring,Nigeria
FARM3739,"Souss-Massa, Morocco",Tomatoes,32.73,6.99,19.43,123.8,73.84,9.55,Manual,Inorganic,11.56,2024-03-17,2024-07-10,115,2584.39,SENS3739,2024-05-31,30.098773,-9.664102,0.49,Mild,3,7,1.45,3747.3655,22.47295652173913,20.708253205128205,205.7635350318471,0,0,58.34166666666667,Spring,Morocco
FARM3740,Kenya Highlands,Soybean,41.46,5.76,19.79,1384.11,81.23,6.33,No Irrigation,Inorganic,9.95,2024-02-28,2024-07-20,143,3726.65,SENS3740,2024-05-18,-0.919795,36.28441,0.89,No Disease,2,7,0.4987852229601519,1858.79795114445,26.06048951048951,2.6905083350780807,340.33333333333337,0,0,69.925,Winter,Kenya
FARM3741,"Shandong, China",Potatoes,44.43,6.01,12.65,598.87,41.19,7.07,Drip,Biofertilizer,21.97,2024-03-08,2024-06-25,109,3746.95,SENS3741,2024-06-13,37.937685,118.385589,0.46,Mild,3,6,0.25,936.7375,34.37568807339449,6.24627002517212,163.1236395298215,0,0,47.141666666666666,Spring,China
FARM3742,"California, USA",Citrus,14.27,5.93,10.58,553.44,75.86,5.88,Center Pivot,Biofertilizer,12.34,2024-03-08,2024-06-26,110,1500.0,SENS3742,2024-05-04,35.639209,-120.689871,0.65,Moderate,3,6,0.85,1275.0,13.636363636363637,2.7054325084770214,112.44377811094454,0,1,28.627777777777773,Spring,USA
FARM3743,Kenya Highlands,Cotton,40.75,6.41,23.84,1317.76,49.65,4.91,Flood,Mixed,34.91,2024-03-08,2024-07-31,145,3218.6,SENS3743,2024-04-11,-0.822554,37.242679,0.55,Moderate,3,7,1.6810423698639896,5410.602971644236,22.197241379310345,2.440626042646122,89.62962962962963,0,0,81.98888888888888,Spring,Kenya
FARM3744,"Provence, France",Tomatoes,30.68,5.71,29.52,568.66,48.94,4.22,Manual,Organic,24.1,2024-03-11,2024-06-16,97,3613.8,SENS3744,2024-05-14,43.3849,5.31218,0.89,Mild,3,6,1.45,5240.01,37.25567010309278,6.343784011515641,143.9760956175299,0,0,64.82777777777778,Spring,France
FARM3745,"Rabat-Salé-Kénitra, Morocco",Cotton,16.07,6.81,23.51,473.75,49.65,6.5,Drip,Biofertilizer,42.16,2024-02-24,2024-05-25,91,1779.07,SENS3745,2024-04-05,34.132909,-6.138904,0.38,No Disease,2,5,1.6810423698639896,2990.692048953928,19.55021978021978,3.747382833070037,41.22034291010195,0,1,59.536111111111126,Winter,Morocco
FARM3746,"Queensland, Australia",Citrus,20.57,6.51,20.03,802.56,53.88,9.88,Center Pivot,Biofertilizer,27.17,2024-02-19,2024-05-24,95,4346.36,SENS3746,2024-05-06,-25.429183,149.415338,0.75,No Disease,2,5,0.85,3694.4059999999995,45.75115789473684,5.408880481855742,154.29037983670568,0,0,67.58611111111112,Winter,Australia
FARM3747,"California, USA",Barley,26.1,5.66,22.77,608.58,40.9,5.97,Manual,Organic,11.76,2024-03-09,2024-08-27,171,2152.23,SENS3747,2024-04-11,36.207517,-121.425121,0.84,No Disease,3,8,0.14,301.3122,12.586140350877193,3.530676859477017,168.67006269592477,0,0,65.925,Spring,USA
FARM3748,"Casablanca-Settat, Morocco",Barley,16.34,6.04,28.86,343.31,60.95,6.19,Drip,Mixed,20.69,2024-03-18,2024-07-30,134,4743.52,SENS3748,2024-05-03,33.012568,-7.431884,0.38,No Disease,3,7,0.14,664.0928000000001,35.39940298507463,13.776887107548431,218.69617335177503,0,1,51.26111111111111,Spring,Morocco
FARM3749,South Africa Cape,Tomatoes,22.44,5.79,29.61,663.89,88.19,4.08,Drip,Inorganic,35.66,2024-01-10,2024-05-22,133,1500.0,SENS3749,2024-02-21,-34.455365,18.880004,0.83,Severe,1,5,1.45,2175.0,11.278195488721805,2.2560122727067635,40.91653027823241,0,0,59.858333333333334,Winter,South Africa
FARM3750,"Andalusia, Spain",Olives,40.6,6.61,28.63,365.87,77.47,7.53,No Irrigation,Mixed,6.72,2024-02-03,2024-05-20,107,1500.0,SENS3750,2024-04-02,37.95035,-2.504649,0.43,Moderate,2,5,1.5,2250.0,14.018691588785046,4.088641753209584,194.30051813471502,0,0,72.39722222222221,Winter,Spain
FARM3751,"Shandong, China",Barley,39.95,7.0,13.48,571.46,68.66,6.93,Center Pivot,Organic,16.51,2024-03-07,2024-06-15,100,5021.41,SENS3751,2024-04-21,34.873407,115.107838,0.58,No Disease,3,6,0.14,702.9974000000001,50.2141,8.77163469936764,286.7738435179897,0,0,49.56111111111112,Spring,China
FARM3752,Kenya Highlands,Tomatoes,35.78,5.93,23.34,1319.91,65.14,6.85,No Irrigation,Mixed,25.73,2024-01-09,2024-04-29,111,2458.41,SENS3752,2024-04-06,0.455572,36.163364,0.37,No Disease,1,4,1.45,3564.6944999999996,22.147837837837837,1.861148753510837,91.9719416386083,0,0,65.47777777777777,Winter,Kenya
FARM3753,"Shandong, China",Maize,17.38,6.97,8.43,598.03,80.93,5.96,No Irrigation,Inorganic,18.73,2024-04-27,2024-10-20,176,1500.0,SENS3753,2024-07-10,34.840662,116.697345,0.81,Moderate,4,10,0.22661864363728726,339.9279654559309,8.522727272727273,2.5040482112748945,76.02635580334515,0,1,30.647222222222222,Spring,China
FARM3754,"Marrakech-Safi, Morocco",Wheat,44.74,6.1,24.89,267.31,86.53,5.92,Flood,Inorganic,29.31,2024-03-16,2024-07-12,118,3697.82,SENS3754,2024-05-29,31.440157,-8.072775,0.58,Mild,3,7,0.23162925759013286,856.5233013019451,31.337457627118646,13.781894077745891,122.00000000000001,0,0,82.41388888888889,Spring,Morocco
FARM3755,"Andalusia, Spain",Olives,13.69,5.99,31.78,388.86,73.98,9.37,No Irrigation,Organic,23.97,2024-01-09,2024-06-27,170,1500.0,SENS3755,2024-04-28,36.622185,-3.991511,0.64,Moderate,1,6,1.5,2250.0,8.823529411764707,3.8475350125686143,60.07208650380457,0,1,48.15555555555556,Winter,Spain
FARM3756,"Marrakech-Safi, Morocco",Barley,38.47,5.88,31.11,346.94,68.88,4.4,No Irrigation,Mixed,16.11,2024-03-04,2024-06-12,100,2159.12,SENS3756,2024-04-25,31.61832,-8.82642,0.4,No Disease,3,6,0.14,302.27680000000004,21.5912,6.205437719146979,126.19053185271771,0,0,55.763888888888886,Spring,Morocco
FARM3757,"Andalusia, Spain",Tomatoes,22.75,6.16,36.26,285.1,51.8,9.96,Center Pivot,Organic,22.43,2024-02-23,2024-07-20,148,1500.0,SENS3757,2024-05-16,37.857628,-4.502427,0.86,Severe,2,7,1.45,2175.0,10.135135135135135,5.242922055225446,64.02048655569783,1,0,50.32222222222222,Winter,Spain
FARM3758,"Marrakech-Safi, Morocco",Barley,43.75,6.34,35.11,156.42,52.37,7.7,Sprinkler,Inorganic,10.98,2024-01-14,2024-06-10,148,3903.68,SENS3758,2024-04-02,31.306138,-9.261587,0.34,No Disease,1,6,0.14,546.5152,26.376216216216214,24.797865582518106,325.8497495826377,1,0,54.86388888888889,Winter,Morocco
FARM3759,"Marrakech-Safi, Morocco",Barley,22.87,6.51,21.53,162.28,78.27,7.01,No Irrigation,Mixed,40.21,2024-01-22,2024-05-31,130,1500.0,SENS3759,2024-03-13,31.637006,-8.46349,0.37,Severe,1,5,0.14,210.00000000000003,11.538461538461538,9.186673199412052,36.39893229798592,0,0,63.113888888888894,Winter,Morocco
FARM3760,"Punjab, India",Olives,11.08,6.87,34.3,370.68,82.76,8.52,Drip,Mixed,14.13,2024-01-06,2024-05-29,144,2653.84,SENS3760,2024-04-10,29.897152,76.316036,0.65,Mild,1,5,1.5,3980.76,18.429444444444446,7.14012053379251,175.40251156642432,1,1,42.988888888888894,Winter,India
FARM3761,South India,Soybean,33.91,7.33,27.03,915.81,46.84,8.37,Flood,Organic,16.51,2024-04-06,2024-07-06,91,3349.81,SENS3761,2024-05-20,12.04663,78.221766,0.4,No Disease,4,7,0.4987852229601519,1670.8357277241464,36.8110989010989,3.6537668655446605,191.30839520274128,0,0,59.93055555555555,Spring,India
